SongNumber,SongID,ArtistFamiliarity,ArtistHotness,ArtistID,ArtistLocation,ArtistName,AlbumName,AlbumID,SongHotness,Title,Danceability,Duration,Energy,KeySignature,KeySignatureConfidence,Loudness,Mode,Tempo,TimeSignature,TimeSignatureConfidence,Year
115,SOBHQUF12AB018B03E,0.513829587,0.343185045,AR8YV1I1187FB45D2B,New York NY,Rory Block,The Early Tapes 1975-1976,572855,0,Three Is a Crowd,0,266.05669,0,1,0.936,-13.836,1,90.101,1,0,0
116,SOFRAZJ12A8C143CDB,0.790922848,0.601184942,ARR9XGB1187B9912E6,Philadelphia PA,Boyz II Men,Legacy,523481,0.345802234,On Bended Knee,0,329.27302,0,8,0.497,-7.103,1,116.473,4,1,1994
117,SONNDHT12A8C13F20B,0.45466819,0,ARBKUS51187B98A3AC,Dayton TN,Howard Armstrong,Louie Bluie Film Soundtrack,219943,0.333554807,My Four Reasons,0,198.922,0,9,0,-13.495,0,126.821,4,0,0
118,SOYZOXW12A8C13E195,0.657406765,0.422472423,ARTB5PP1187FB523B7,Chicago IL,Donny Hathaway,Donny Hathaway,266932,0.617365618,Little Girl (LP Version),0,283.21914,0,2,0.499,-15.144,1,111.191,3,0.851,1971
119,SOSGJTX12AB0181F7C,0.45871209,0.335101425,ARXFQDY1187B9AAF1E,,Miguel Gallardo,Canciones De Amor De Miguel Gallardo,514801,nan,Eternamente Amame,0,238.68036,0,5,0.458,-12.991,1,125.508,4,0.462,0
120,SOBQBWP12AB018611B,0.652367864,0.437964733,ARVEJ9M1187FB4DC44,,Les Ogres De Barback,Irfan_ le héros,421962,0.394394856,Niev nietch nievitch,0,254.06649,0,4,0.446,-6.01,0,137.888,1,0,1999
121,SODULLV12AB017FA09,0.342440144,0.281284216,ARTHEAP122BCFCD0B2,,DJ X-Change featuring DJ Joey A,What up Detroit,502384,nan,Come Over,0,184.31955,0,6,0,-5.58,0,150.012,4,0,0
122,SOYAGJM12A8C13DCCE,0.49825931,0.33406579,ARQESNI1187FB511EE,Washington DC,Morel,Peterbilt Angel,254792,nan,Blue Taxi,0,311.40526,0,10,0.685,-4.313,1,108.367,4,0.36,0
123,SORXUZZ12A8AE4798A,0.624723768,0.403509673,ARCZ20M1187FB49687,Goodwill LA,Tony Joe White,Homemade Ice-Cream,138320,0.374796837,I Want Love (Tween You & Me) (Album Version),0,162.53342,0,2,0.243,-17.285,1,173.482,4,0.804,0
124,SOCHXAE12AF72A25D6,0.79225559,0.566971566,ARDF8K01187FB37200,Sydney Australia,Wolfmother,White Feather,722546,nan,White Feather,0,212.37506,0,4,0.372,-5.931,0,110.745,4,1,2009
125,SOCRHCQ12A58A7C8C6,0.573605491,0.372251208,AR11NP91187B9901B4,New York City,The Roches,Can We Go Home Now,46647,0.265861049,Christlike Roche,0,338.33751,0,2,0.626,-14.248,0,130.027,4,0.509,1995
126,SOSEJIQ12AB017E7EB,0.555985053,0.326848818,ARBZAIL1187FB5B1C8,Boston MA,Bob Margolin,In North Carolina,547104,0.233796474,You Rascal You,0,126.51057,0,11,0.228,-12.651,1,110.168,4,0.92,0
127,SOMXWXQ12AC3DFA002,0.42562724,0,ARWXHRS1241B9C7A1E,,Thomas Battenstein,Wintertime,683402,nan,Sympathy,0,205.58322,0,9,0.825,-16.056,0,97.976,3,1,0
128,SOGMXBW12A6D4FB8D7,0.662649695,0.363177861,ARV1P811187FB3CFC6,,Jupiter Rising,Electropop,128198,0.215080319,They Say (Album),0,193.4624,0,0,0.373,-5.913,0,119.979,4,1,2007
129,SOOPUTF12AB018DFAA,0.491921881,0.345809443,ARIU0MA1187B98D36F,,Dharma Bums,DUMB: 4-track cassette recordings (1987),818344,nan,Simon's Folly,0,127.4771,0,6,0.81,-5.541,1,156.968,1,0,0
130,SOFDTRZ12AB018DD11,0.594779904,0.318902078,ARB4D891187B9954F7,,Saafir,The Hit List,762520,nan,Crawl Before You Ball (Album Version),0,234.762,0,5,0.172,-6.019,1,188.886,4,1,1999
131,SOOGNJP12A8C1381AD,0.70334944,0.498395338,ARQOC971187B9910FA,Lansing MI,The Verve Pipe,Underneath,293668,0.466304831,Medicate Myself,0,292.8322,0,9,0.295,-4.953,1,133.306,4,0.338,2001
132,SOFUBCP12A8C13D5EF,0.434272037,0.301502462,AR19SOA1187B98F6E6,New York,Bob Neuwirth,99 Monkeys,117983,0.480610618,Biding Her Time,0,241.10975,0,4,0.965,-18.114,1,152.267,3,1,1990
133,SOVZBDR12A6702012E,0.733714696,0.459665457,ARTDBI61187FB48479,Grand Rapids MI,Marvin Sapp,Nothing Else Matters,6949,0.26568338,More And More  (LP Version),0,270.68036,0,1,0.33,-11.061,1,166.275,4,0.845,0
134,SOPWKSS12AC468E659,0.625443262,0.431526919,ARSE6YI1187B9B9CD2,Austin,James Hunter,A Tribute to The American Horse,735425,nan,Cowboy Ways,0,188.73424,0,2,0.862,-7.04,1,114.971,4,0,0
135,SOCCQIQ12A8C13C76B,0.498663649,0.32188269,AR6C8EJ1187FB3F473, Ubá Minas Gerais,Nelson Ned,Mis Momentos,158078,nan,Brasas Vivas,0,211.80036,0,9,0.519,-15.358,0,144.651,4,0.142,0
136,SODBMZD12A8C134232,0.505644262,0.351210537,AROI96Z1187B9A5304,,Mish Mash,Mish Mash_ Le Blues European: Musique Slave Et Klezmer,199953,nan,Kolomeyke,0,254.32771,0,2,0.64,-11.213,1,152.005,1,0.605,0
137,SOBUWPY12A8C1446C0,0.406187449,0.273453727,ARIOSKN1257509BCE1,,Cama,In this Life,329135,nan,In This Life,0,210.36363,0,1,0.645,-5.904,0,155.074,1,0,2009
138,SORWXUP12A58A79E65,0.661001337,0.446890727,ARI0PUX1187FB3F215,Great Britain / UK,Maxi Priest,Best Of Maxi Priest,276924,0.345802234,Groovin' In The Midnight,0,301.81832,0,10,0.683,-8.095,0,61.971,1,0.397,1991
139,SOJEVZW12A8C133988,0.830252262,0.507965802,ARYO9BU1187B9ADA88,,Porcupine Tree,Signify (Special Edition),193554,0.82517354,Waiting,0,416.80934,0,6,0.644,-7.982,0,124.04,5,0.82,1997
140,SOOODKC12AB018462F,0.554226467,0.424931835,ARZ507V1187FB4425E,,Ragheb Alama,Bravo Alayki Rare recording,409813,0,A'chek Ouyounik (2009 Digital Remaster),0,413.36118,0,7,0.056,-8.804,0,191.196,4,0,0
141,SODOLVO12B0B80B2F4,0.839275393,0.550762085,AR6XPWV1187B9ADAEB,Seattle WA,Foo Fighters,In Your Honor,440990,nan,Hell,0,117.002,0,7,0.458,-5.699,1,152.127,4,0.651,2005
142,SOEHWGF12A6D4F8B2B,0.833178561,0.682263177,AR6PJ8R1187FB5AD70,Barranquilla Colombia,Shakira Featuring Wyclef Jean,Essential R&B Hit Selection,302176,0.73738531,Hips Don't Lie (featuring Wyclef Jean),0,217.36444,0,10,0.805,-5.152,0,100.023,4,0.937,0
143,SOOZLTC12A6D4FBE91,0.574973901,0.42251494,AR4CG3B1187FB5B861,California - SF,The Avengers,20 Suosikkia / Rautalankaklassikot / Kolme kitaraa,124344,nan,Juoksuhauta-twist (Elämä juoksuhaudoissa),0,122.72281,0,10,0,-9.965,1,192.688,4,0.671,0
144,SOOSYMY12AB01888CD,0.604820432,0.383877494,AR7BMMV1187FB5B2D7,Ukiah CA,Robben Ford,Talk To Your Daughter,762519,0.47212112,I Got Over It (Album Version),0,203.98975,0,11,0.236,-11.976,0,154.322,4,0,1988
145,SOPBKEB12A6D4FD777,0.378013152,0.339408486,AREYIHC1187B99CE0B,,Brazilian Tropical Orchestra,American Songbook - Bacharach,177029,0,One Less Bell To Answer,0,192.44363,0,5,0.084,-10.229,1,236.006,4,0.761,0
146,SOEWQYW12AB0183FDE,0.441593442,0.382869956,AREEMIN11F4C848971,Netherlands,Gil Semedo,Nha Vitória,517150,0.392008771,Festa,0,285.36118,0,11,0.321,-6.284,1,150.666,5,1,0
147,SOFBQIA12AB0182219,0.711165787,0.466826993,ARBJSO81187B9BA09B,,Soda Stereo,Gira Me Verás Volver,512234,nan,Te Hacen Falta Vitaminas,0,225.12281,0,11,0,-3.818,0,175.421,1,0,1984
148,SOHDDHR12AB0183552,0.4621406,0.32138373,ARBGJLS11F4C83D4B9,,Xmilk,Scarcity,517488,nan,Sense And Trick,0,123.66322,0,9,0.138,-4.633,0,104.153,4,0.072,0
149,SONWQQX12AC3DF6762,0.471577282,0.3370893,ARVNDLR1187B99CA1B,Oklahoma,Dolce; Oscar G.,Fire,776019,nan,Fire (Oscar G Space Vocal Mix),0,525.16526,0,11,0.386,-5.602,0,127.278,4,0.22,0
150,SOGXFIF12A58A78CC4,0.669500125,0.544446277,AR5LZJD1187FB4C5E5, NC,Britt Nicole,Hanging On (Premiere Performance Plus Track),696947,0.236420182,Hanging On (Medium Key Performance Track Without Background Vocals),0,204.06812,0,6,0.606,-5.157,1,160.165,4,1,0
151,SOIPNSZ12A8C144128,0.495559652,0.349192218,AR3WMW01187B9921F7,,Schizoid,Grim Prospects Remixes - Prospects Are Getting Grimmer,477268,nan,Grim Prospects (Version 2 Remix),0,166.00771,0,5,0.441,-1.925,1,86.091,3,1,0
152,SOEXSIN12A8C133B0A,0.737972528,0.555968804,ARAEX7Y1187FB42D36,Severn MD,Toni Braxton Featuring Shaggy,Snowflakes,281713,nan,Christmas In Jamaica,0,219.01016,0,0,0.782,-5.21,1,149.94,4,0.128,2001
153,SOTSMNJ12AB018365E,0.530605798,0.350327605,ARK2G5U1187FB46B34,,Perrey And Kingsley,The Out Sound From Way In!,492999,0.444401715,Gossippo Perpetuo,0,127.9473,0,0,0.655,-12.717,1,135.78,4,0.087,2001
154,SOLGRUN12A8C140543,0.480047819,0.306603641,ARTB56G11C8A41569D,,Sven Tasnadi,El Fuego De Dentro,120640,nan,2190 Dias Contigo,0,570.90567,0,7,0.792,-12.28,1,122.967,4,1,0
155,SOQCHGV12AC4688FC6,0.622684167,0.362238747,AR0GGKI1187FB391D5,,Eddie,No Control,789426,nan,No Control,0,230.00771,0,9,0.858,-9.748,1,142.024,4,0.966,0
156,SOXCWTT12AC9075756,0.593416049,0.395709548,ARZEWUR1187FB53DC8,Belgica -- Namur Namur/Ghent East Flanders,Enthroned,Pentagrammaton,785362,0.543052864,The Vitalized Shell,0,240.74404,0,2,0.735,-4.878,0,135.535,7,0.583,2010
157,SOAFIPD12A8C13A261,0.631946666,0.380704536,AR89DTT1187B9A7ED5,California - SF,Suzanne Ciani,Pianissimo,298921,0.608500079,Mozart,0,192.20853,0,2,0.523,-23.988,1,139.189,3,0.418,1989
158,SOMJPML12A8C13D74E,0.20107756,0,ARTHKKA122BCFCBF58,,Milan Band,Milan Milan,162273,nan,Ciao Milan,0,152.0322,0,8,0.656,-9.414,1,128.598,5,0.197,0
159,SOCVDYI12AC4687DDB,0.618765785,0.409134869,ARJDMBO1187B9AD118,,Johnny Osbourne,Auralux Reggae Showcase,605167,0,Lend Me Your Chopper,0,215.30077,0,3,0.445,-9.741,0,163.445,4,0.015,2004
160,SOEVGMZ12A8C1421B5,0.707335681,0.603876487,ARYJSY01187B9B7C65,Locust Ridge TN,Dolly Parton,Heaven,474726,nan,Letter To Heaven,0,155.21914,0,7,0,-11.965,0,114.027,3,1,1971
161,SOCGURJ12AB0182AEE,0.488008882,0.31401179,AR77FBJ1187FB49D8D,Detroit MI,Rance Allen Group,Up Above My Head,364642,nan,Heaven is Where The Heart Is,0,207.12444,0,7,0.662,-12.779,1,111.316,1,0,0
162,SOHTWLT12A8C13CFE1,0.81444811,0.60797181,ARFVYJI1187B9B8E13,Seattle WA,Pearl Jam,Pearl Jam,307651,0.659304669,Inside Job,0,428.56444,0,4,0.743,-8.403,0,105.994,3,1,2006
163,SOVQZYP12A8C144692,0.69044755,0.507781667,ARBM4TC1187FB5CE98,Los Angeles CA,Natalie Cole,Take A Look,614890,nan,Take A Look  (LP Version),0,185.7824,0,8,0.015,-13.251,1,88.489,1,0.249,0
164,SOHHANU12A58A77C66,0.780461749,0.574274731,ARMQHX71187B9890D3,Atlanta GA,Mastodon,Crack The Skye,538734,0.626612803,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),0,654.28853,0,7,0.539,-5.884,0,118.433,4,0.802,2009
165,SOTHWPG12AB018C90E,0.605874049,0.433945514,ARYXJ5A1187B9B9E56,Jerez De La Frontera (Cádiz),Kiril Valeri,Behind The Blue,767591,0.270775999,Bulgarian Dream,0,306.72934,0,11,0,-6.929,1,96.007,4,0.906,0
166,SOOQHNV12AB0186CD4,0.638880206,0.246340714,ARULHJM1187B997004,,Word,Matumago X Press,554760,nan,Amalgama,0,229.51138,0,9,0.457,-4.198,1,187.807,4,0.381,0
167,SOSGXRU12AAF3B2B07,0.712098902,0.413393911,AROTIMO1187FB532BF,Compton CA,DJ Quik,The Best of DJ Quik - Da Finale,528941,nan,Born and Raised In Compton,0,205.58322,0,7,0.025,-6.998,0,181.115,4,0.701,1991
168,SOFRUDU12A8C13A40C,0.635757022,0.379436972,AR0X3JJ1187FB3A9A7,McLellan FL,Hank Locklin,RCA Country Legends,293622,0.494489518,We're Gonna Go Fishin',0,127.05914,0,2,0.826,-12.772,1,148.357,4,0.097,0
169,SONXLQQ12AB0184B54,0.786427083,0.512226738,AR035N21187FB3938E,Earth,BT,LOOK (Original Motion Picture Soundtrack),472444,0.304169503,Robbers Kill Cop,0,44.35546,0,1,0,-18.147,0,136.164,4,0.68,0
170,SOKPHVH12AB0187460,0.622829997,0.426944256,ARA0H5U1187FB47949,,2-4 Grooves feat. Reki D.,Relax,763206,nan,Relax,0,203.83302,0,4,0.648,-7.661,0,126.941,4,1,2009
171,SOIUGDX12A6D4FDECA,0.382308283,0.283562596,AR358YS1187FB44A29,Springfield MO,The Jordanaires,Joy In Our Hearts - The Gospel Side Of The Jordanaires,239244,nan,Sweet By And By,0,176.50893,0,5,0.526,-17.308,1,159.582,3,1,0
172,SOAYYDM12AB01817E6,0.727230315,0.476559379,ARANOZN1187B9B373E,Los Angeles CA,Descendents,Enjoy!,329967,0.519448581,Orgofart,0,140.66893,0,6,0.006,-28.347,0,89.495,4,0.614,1986
173,SORAJXA12A58A7A4C9,0.665728336,0.456940558,ARHONG11187FB3B120,katy,L.A. Guns,A Nite On The Strip - Live,71267,nan,Bitch Is Back,0,201.09016,0,5,0.608,-2.869,0,102.259,3,1,1988
174,SODJUNF12A8C13337F,0.53938059,0.360583582,ARRA2F91187B9B4061,,Bare Jr.,Boo-Tay,282150,0,Naked Albino,0,254.79791,0,10,0.647,-7.309,1,107.529,3,1,1998
175,SOVDDWO12A6D4F9A78,0.075124762,0.370194701,ARSGZ3J1187FB3E610,Santa Monica CA,Shelley Fabares,The Best Of Shelley Fabares [Digital Version],46723,0,Johnny Loves Me (LP Version),0,143.0722,0,0,0.675,-15.351,1,99.408,4,1,0
176,SOFGQAP12AB0185946,0.312415123,0.250601286,ARMQ32V1187B9999F3,England,Norrie Paramor,In London_ In Love,575880,0,Dearly Beloved,0,163.49995,0,9,0.753,-25.694,1,79.731,4,0.897,0
177,SORGLCR12AB0184B69,0.524700041,0.389765518,AR8EDG51187FB41A08,,Gary Hobbs,Of My Times,539974,0,The Look Of Love,0,289.64526,0,0,0.403,-9.435,1,188.502,1,0,0
178,SOLBIIE12AB0184DFC,0.567814264,0.376688631,AR1GYND1187B9A9CD3,Santa Rosa California,Diesel Boy,Venus Envy,558289,0.405652196,Cooler Than You,0,124.15955,0,11,0.724,-4.793,1,133.729,1,0.046,1998
179,SORHOEV12A81C20F71,0.698770478,0.399451724,AR1PCLK1187FB5BBFF,New Jersey,Angelo Badalamenti,Freddy's Favorites: The Best of A Nightmare On Elm Street,275722,0.445454525,Taryns Deepest Fear,0,167.3922,0,4,0.694,-17.623,0,139.136,4,0.63,0
180,SOFPYXC12A58A7A4B9,0.784820389,0.572583336,ARF0W6Z1187B9AC325,,Cradle Of Filth,Bitter Suites to Succubi,179267,nan,Summer Dying Fast,0,321.35791,0,2,0.341,-6.2,0,193.693,4,0.617,1994
181,SOFQGCQ12AB0183609,0.520204911,0.361509802,ARWGIOC1187FB4CBEF,United States,Jim Chappell,Manila Nights,517634,nan,Still,0,263.94077,0,0,0.693,-19.821,1,76.693,4,0.524,0
182,SOEBDBO12AC4688712,0.479695608,0.220050765,ARZHLNX1187FB4B8E7,NY - New York City,Ladybug,Snapshot,686750,nan,Snapshot,0,341.36771,0,10,0.432,-9.632,1,126.95,4,0.575,0
183,SONIQSB12AB0189829,0.463087254,0.327858925,ARC25S11187B993923,,Bandido,End Of The Road - Single,766687,nan,End Of The Road (Head Hornys Remix),0,333.13914,0,6,0.598,-5.671,1,144.812,1,0.091,0
184,SOYNEII12AB0181DB6,0.515611096,0,ARKE8PP1187B997DD4,,Brixx,7 Miles,545429,nan,7 Miles,0,349.12608,0,11,0.7,-11.708,0,138.003,4,0,0
185,SOKIGWD12A6701DE9D,0.905776889,0.598458501,ARK9TRQ1187B99C095,Cleveland OH,Nine Inch Nails,Things Falling Apart,15567,nan,The Frail,0,168.56771,0,7,0.576,-16.968,0,130.284,4,0.706,1999
186,SOHXKAN12AC46872F1,0.352212817,0.297949266,ARGTUWC1187B9904A0,,Susana Seivane,Os soños que volven,789959,0,Para Milladoiro,0,350.71955,0,10,0.881,-13.038,1,152.013,4,1,2010
187,SOQZHMH12A8C13A393,0.385143351,0.272190152,ARFS01P1187B9A395A,Blandford MA,Leland Martin,Leland Martin,259476,nan,Stone Cold Fingers (Bonus Track),0,175.62077,0,4,0.852,-10.647,1,159.968,4,0.415,0
188,SOLEYPL12A6D4F83CE,0.682045692,0.373464228,ARGWIHH1187B9A79B0,,Test Icicles,For Screening Purposes Only,534031,0.543052864,Snowball,0,190.24934,0,4,0.441,-4.172,0,75.031,4,1,2005
189,SOZFCNC12A6D4F76F3,0.630928608,0.461558452,AR5MK521187B98E0B8,London England,Heaven 17,Endless,23134,nan,(We Don't Need This) Fascist Groove Thang,0,255.16363,0,7,0.473,-10.756,1,150.837,4,0.466,1981
190,SOPUQFS12A8C13DE1E,0.485107918,0.247340584,ARU22AM1187B9961EA,,React,That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split,220650,nan,Drunk Alone,0,120.2673,0,10,0.634,-3.422,0,143.231,1,0,0
191,SOPNRDT12AB018A2D8,0.480047819,0.306603641,ARTB56G11C8A41569D,,Sven Tasnadi,Break The Night,515188,nan,Charisma,0,557.26975,0,11,0.259,-12.26,1,123.993,4,0.302,0
192,SOGTLVU12A8AE47D5D,0.450852685,0.33238987,AR93RTI1187B98ECFB,Navasota TX,Mance Lipscomb,Texas Songster,237520,0.350979506,Going Down Slow,0,187.53261,0,11,0.681,-23.527,1,97.981,1,0,2000
193,SOXNMDZ12A6D4FA20D,0.497307512,0.342406391,AR9AN471187B99E0DA,Atlanta Georgia USA,Scott Wesley Brown,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,64434,nan,All Rise,0,295.60118,0,2,0.783,-9.435,1,137.288,4,0.471,0
194,SOGOJBW12AB018513B,0.424278927,0.29547099,ARAR4YH1187B98BF2A,,Flávio José,Seu Olhar Não Mente,512027,0,Jogo Limpo,0,252.02893,0,3,0.372,-8.639,1,168.323,4,0.484,0
195,SONNOCP12A8C145220,0.602555589,0.389535576,AR567PN1187FB4B4F2,,Moss,Never Be Scared / Don't Be A Hero,737947,0.570850642,Silent Hill,0,329.35138,0,2,0.144,-7.672,1,111.079,4,0.599,2009
196,SOUDHTP12AB0183403,0.385417447,0.312131221,ARYKF861187B99C74B,,Pery Ribeiro,S'Wonderful Movie'n Bossa,495799,0,Our Love Is Here To Stay,0,180.00934,0,0,0.097,-13.668,1,133.009,4,0.682,0
197,SOWDEPU12A8C137B14,0.539181188,0.276702625,AR4K59J1187FB3759B,Oregon,Soular,Time and Space,245279,0.235846203,Everything Changes,0,244.45342,0,6,0.516,-6.885,1,146.577,5,1,0
198,SOJBYGW12A8C13A497,0.826075467,0.599602643,ARLSF8H1187B9A76B0,Oslo Norway,Dimmu Borgir,Death ... Is just the beginning Vol.4,264857,nan,Master Of Disharmony,0,282.53995,0,6,0.34,-4.2,0,140.458,3,0.595,1996
199,SOQDTQP12A6D4F793F,0.684994897,0.415517083,ARDG9Z71187B997023,London England,Public Image Ltd,Live In Tokyo,23178,0.26396982,(This Is Not A) Love Song (Live),0,388.28363,0,0,0.551,-16.433,1,132.506,4,0.195,1983
200,SOJHKYL12A6D4FA0AC,0.761362238,0.467110649,AR56P361187B9AC4DB,Belfast Northern Ireland,Gary Moore,Dark Days In Paradise,52141,0.447135796,What Are We Here For,0,345.93914,0,2,0.04,-6.951,1,153.862,4,0.404,1997
201,SOJVWBA12AB018C326,0.464481282,0,ARDDHGI126E2B3AA76,,Pascal Sangla,Une petite pause,755756,0,Une petite pause,0,243.1473,0,9,0.847,-14.737,1,93.238,4,0.521,2010
202,SONRSQW12A6D4F6D1C,0.681598553,0.537537201,ARVML631187B99E90D,Athens GA,The B-52's,The B52's,53826,0.714046553,Wig,0,261.74649,0,0,0.427,-9.628,1,124.086,4,0.366,1986
203,SONTBYD12A58A77A29,0.336970428,0,ARBKMHZ11F4C843491,,Dakis,Moments,215830,nan,Perasmena Mesanihta,0,172.25098,0,2,0.558,-8.46,0,66.765,1,0.805,0
204,SOMKMPB12A8C1447D0,0.73118423,0.549204384,ARD3LXU1187B9ABFC5,,Sex Pistols,Punk International,754188,0.413739836,God Save the Queen (Live),0,216.60689,0,9,0.558,-3.736,1,145.518,4,0.675,1988
205,SOSGQPS12A8AE48538,0.892688611,0.852186238,ARXOTQH1187FB57084,Fairfax California,Chris Brown,Forever,279702,nan,Forever,0,363.59791,0,1,0.638,-4.376,1,139.998,4,0.548,0
206,SOKENJQ12AB017EC8C,0.332330882,0,ARMG6K31187FB55677,,Deekline & Wizard,Breaks_ Beats & Blondes,409251,0.319565987,Sun Is Shining,0,271.77751,0,0,0.674,-6.947,1,90.648,3,1,2004
207,SOBNTXB12A8C1428BA,0.349012002,0,ARFUSID1241B9C9462,Genova,Daniela Dessì,Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation,646806,nan,New Age,0,330.65751,0,2,0.706,-12.279,0,140.334,4,0.103,0
208,SOIKIJC12AC3DFB3D2,0.632242851,0.453435791,ARC6UC81187B989062,NY - New York City,Hem,Peace At Last - EP,603055,0.360370583,Have Yourself A Merry Little Christmas,0,133.27628,0,5,0.783,-15.736,1,89.86,1,0.368,2005
209,SOFJNQR12A6D4FAE92,0.916058238,0.535408379,ARKZJ301187FB521B2,LDN,Lily Allen,Alright_ Still (Deluxe),435050,0.566988444,U Killed It,0,264.69832,0,9,0.594,-5.871,1,156.097,4,1,2006
210,SOGDFIT12AB018528B,0.547078569,0.333649141,ARVKAWO11F50C47C9A,,Pentangle,Light Flight - The Anthology,340310,nan,Rain And Snow,0,228.51873,0,5,0.579,-12.053,1,179.501,1,0,0
211,SOOIZTH12AB018C12E,0.392570166,0.313989733,ARHXBJI1241B9C8B7F,,DJ Dips,This DJ,752185,nan,Gerra De De,0,240.3522,0,1,0.611,-6.248,1,86.689,3,0.859,0
212,SOQPJUL12AB0189379,0.326699728,0.305074262,ARTFLEU1269FCD1FE3,,Ana Bekuta,Zlatni hitovi '90 1,667517,nan,Kako mi je pitas sad,0,145.57995,0,0,0.757,-13.703,1,160.261,5,0.182,0
213,SOMBQEO12A8C135018,0.458055179,0.371760895,AR0LVFQ1187B9A84E0,NY - New York City,Jason Miles,Miles To Miles,150501,0.253834736,Voices On The Corner,0,235.80689,0,10,0.391,-9.716,0,101.03,4,0.58,0
214,SOCQWKZ12A8C13CE4C,0.618002715,0.349476327,ARU9KWP1187B98B2A7,,Busdriver,RoadKillOvercoat,105115,0.519403046,(Bloody Paw On The) Kill Floor,0,192.1824,0,6,0.211,-6.258,1,155.038,4,0.41,2007
215,SONETAN12A58A7ACEB,0.465194733,0.36228409,ARZ05QG1187FB3843E,Monticello MS,Byther Smith,Addressing The Nation With The Blues,142192,0.437351761,I Wish My Mother Was Here,0,418.87302,0,1,0.826,-11.702,1,117.168,3,1,1989
216,SOKEXTF12A8C13AE7E,0.483703807,0.351624469,ARTEGHH1187FB435C8,,Bebo & Cigala,Lagrimas Negras,296995,0.676548906,Inolvidable,0,198.26893,0,2,0.414,-14.509,0,132.967,1,0.405,2003
217,SOUJISW12CF4E09416,0.633817882,0.354725755,ARASSX21187FB528B7,Stafford England,Bizarre Inc,Surprise,146503,nan,Miracle,0,420.10077,0,11,1,-9.062,1,139.91,4,1,1996
218,SOJKDKH12A58A761A2,0.574400789,0.446071584,ARRH2S81187B98C8AA,Madison Wisconsin,Bongzilla,Apogee,223472,0.460541281,Witch Weed (Live),0,397.26975,0,9,0.535,-6.788,1,95.882,4,0,1999
219,SOTWWBZ12AB01845E0,0.44104996,0.353000688,ARSF4161187B9B449F,,The Gone Jackals,Bone To Pick,457879,0.495293621,Not Buried Deep Enough,0,229.79873,0,4,0.685,-12.772,1,135.175,3,0.639,1995
220,SOKZTUH12AB018B938,0.334628878,0.173067999,AR87OXB1187FB39E0B,,The Willis Brothers,Strictly Trucking,816840,nan,Give Me 40 Acres (To Turn This Rig Around),0,150.64771,0,7,0.804,-9.258,1,121.983,3,0.852,0
221,SOQDTZG12A8C1442E3,0.560411686,0.341904574,ARCLCFS1187B9AE476,Sao Paulo Brazil,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Music Of The Brazilian Masters,319844,nan,Ernesto Nazareth,0,286.14485,0,9,0.206,-24.597,0,169.775,3,0.1,0
222,SOIFOLA12AB017CDA1,0.406166635,0.27238546,ARWAPYC1187FB3FCAF,,S.U.P,To Live Alone,333103,nan,The Cube (Live),0,384.70485,0,11,0.582,-8.161,0,137.862,4,0,2001
223,SOKHVZO12AB0184C4D,0.62799739,0.365339653,ARILV5E1187B9959C8,,Boogie Pimps,PeeBoy EP,775316,0,Get Back Down,0,415.03302,0,1,0.46,-6.751,1,83.326,3,1,0
224,SOMISOP12AC468D9D5,0.453171007,0.3008559,ARHSAFX1187B98E89A,Texas,Brian Keane,The Way West,599989,nan,Battle Of The Rosebud / Cries,0,133.53751,0,4,0,-29.295,1,117.667,3,0.255,0
225,SOOZKNQ12A6D4F6FD4,0.583773265,0.343275661,ARGR9FY1187FB4D0E7,Poza Rica MX,Aberdeen,Suburban,80339,nan,Beyond the Light,0,266.70975,0,9,0.731,-12.658,1,90.908,3,1,0
226,SOGOQGE12AB0182907,0.918451789,0.819588282,ARVG4OK1187B9B6BD3,,The Killers,Hitzone 49,624887,nan,Spaceman,0,284.3424,0,4,0.49,-6.546,1,151.953,4,0.198,2008
227,SOWTIDJ12AB018808C,0.73699197,0.47722519,ARGCY1Y1187B9A4FA5,Nashville TN.,Gloriana,Il meglio di Gloriana,726003,0,Pulecenella 'e mò,0,179.06893,0,0,0.437,-17.522,0,161.054,4,0.67,0
228,SONIHLC12AB0187B0C,0.511000944,0.366743932,ARYFROT1187B9B78C2,,Butterfly Temple,Za Solntsem Vsled,811387,nan,Iskorosten' (instr.),0,100.5971,0,8,0.246,-10.777,1,159.895,5,0.298,0
229,SOLBHCO12AB018769A,0.422971308,0.317248425,ARIN12F1187FB3E92C,PEARLINGTON Mississippi,Grant Geissman,Time Will Tell,460988,0,Big Stax/High Volts (Album Version),0,320.60036,0,9,0.802,-9.993,1,128.219,4,0.859,0
230,SOVZVPT12AB018A59E,0.50039601,0.314882184,ARMZ4PD1187B9ACBCD,,20/20,4 Day Tornado,590998,0,It Goes On,0,302.36689,0,6,1,-12.99,1,101.229,4,0.634,0
